epoch,reward,complexity,length,is_physical,is_elite,program
5,0.0,39.0,26,False,False,(((((((((exp(((log(1))**(-1))))**(2))*((((1*(m*(((v_z)**(-1))-z)))+1)+v_z)+v_z)))**(0.5))+g)-v_z))**(2))
5,0.0,32.0,23,False,False,((v_z*(((z*((z/(1*(((((((((v_z*z))**(-1))+v_z))**(0.5)))**(-1))+1)))+1)))**(0.5)))-v_z)
5,0.0,41.0,20,False,False,(((((((exp(1))**(0.5))/((((((1/v_z))**(2))*(v_z/(m*(((v_z/v_z))**(0.5))))))**(-1))))**(0.5)))**(0.5))
5,0.0,42.0,21,False,False,(((log((exp((sin(((exp((v_z/v_z)))**(0.5)))+1))/1))-1)/(((m/m))**(0.5)))+g)
5,0.0,36.0,26,False,False,((((log(1)/(((((((v_z*((m)**(0.5)))+(1*((((v_z)**(-1))-m)+v_z))))**(2))-v_z)+v_z)-1))-v_z))**(-1))
5,0.0,26.0,24,False,False,((v_z+((((((1+1)-1)-(((v_z*((v_z*g)-v_z))+g)+m))*g))**(-1)))/v_z)
5,0.0,31.0,20,False,False,((exp((1+sin(((1)**(-1)))))*((v_z*(((v_z*(1/((z)**(2)))))**(0.5)))-g))+z)
5,0.0,28.0,23,False,False,(v_z*(1*(((((z/1))**(-1))*g)/((((((m*(v_z/z))-z))**(2))-z)+z))))
5,0.0,42.0,23,False,False,(sin(exp(1))*(((((((g*(((((((((v_z/(1*(z/m))))**(2)))**(-1)))**(0.5)))**(-1)))-1))**(0.5)))**(0.5))+v_z))
5,0.0,30.0,21,False,False,((((((((cos((1-(1*((1)**(0.5)))))*v_z)*m)*(g*(v_z+m))))**(0.5))-v_z))**(-1))
5,0.0,35.0,24,False,False,((((exp((((m/(1*((((z/(((v_z*((v_z)**(2)))+z)+v_z))+z))**(0.5)))))**(2)))*1)-v_z))**(-1))
5,0.0,28.0,22,False,False,((log((v_z/(((v_z*(((1*(g*(v_z*((g-g)-z)))))**(-1))))**(2))))-v_z)*v_z)
5,0.0,30.0,20,False,False,(cos(((((1)**(-1))-((1)**(2)))+(1-exp((((z*(m*(z*z))))**(0.5))))))*m)
5,0.0,34.0,25,False,False,((((z)**(0.5))*((((((((g*(((1/(((z*1)-1)+v_z)))**(2)))+z))**(0.5))-g))**(-1))-v_z))+g)
5,0.0,31.0,22,False,False,((g*((((((((log(1)*(z*(g*(((z*(m*v_z)))**(-1))))))**(2)))**(-1)))**(0.5))+v_z))+m)
5,0.0,31.0,21,False,False,(1*((((((((z)**(0.5))*g))**(-1)))**(0.5))*((m*(g*(((1*(1*v_z)))**(0.5))))+m)))
5,0.0,33.0,24,False,False,(((((((z)**(0.5))/((m*(((1*(((m*((((1/1))**(-1))+v_z)))**(2))))**(2)))+v_z))-m)+z))**(-1))
5,0.0,27.0,21,False,False,((g+((((g+((1*g)+g)))**(2))*((((((((v_z/m))**(-1))-v_z))**(2)))**(2))))/v_z)
5,0.0,36.0,22,False,False,(((m/(1*((((1/(((m/(((z*((((1*z))**(-1))+g)))**(0.5))))**(-1))))**(0.5))+z))))**(0.5))
5,0.0,33.0,23,False,False,(m/((((((((sin((((m/m))**(-1)))/m))**(2))*1)*((((((g)**(-1))-z))**(-1))+1)))**(-1))-m))
5,0.0,37.0,23,False,False,(((m*((((exp((((m)**(0.5))/(1*(1/((((((1/z))**(-1))+v_z))**(2)))))))**(-1))-v_z)/z)))**(-1))
5,0.0,36.0,27,False,False,((((cos((v_z/((((((((v_z/((((1)**(0.5)))**(-1)))+1)+z)-g)-m))**(-1))-z)))*v_z)+g)-m)-g)
5,0.0,38.0,27,False,False,(((((((((((((v_z)**(2))*((((1*((((z/(v_z*v_z)))**(2))-v_z)))**(0.5))+v_z)))**(-1))-1))**(-1))+1))**(0.5))+g)+v_z)
5,0.0,30.0,23,False,False,((((g*(((((1/(((v_z*(1*((1*((g*v_z)-m))+v_z))))**(2))))**(-1)))**(0.5)))-g))**(2))
5,0.0,30.0,21,False,False,(((((((v_z/((sin(1)+1)*(g/(((((((z*m)-z)-1))**(2)))**(2))))))**(2)))**(-1)))**(2))
5,0.0,31.0,22,False,False,((((cos(((exp(((g+(g+g))*(m/(g-z))))/1)*1))/v_z)*1))**(2))
5,0.0,43.0,22,False,False,((((1*exp(((log(sin(((((1)**(0.5)))**(0.5)))))**(-1))))*((((1*((((z/z)-v_z))**(2)))-m))**(-1))))**(0.5))
5,0.0,32.0,24,False,False,(1*(log(1)*((exp((v_z/v_z))*((((1*(v_z*((z)**(-1))))+v_z)+v_z)+v_z))-g)))
5,0.0,37.0,20,False,False,((v_z-(((cos(exp((((log(1)-1))**(-1))))*(v_z/((v_z)**(0.5)))))**(2)))*(((v_z*m))**(0.5)))
5,0.0,36.0,25,False,False,(((((((((v_z*((z*((((((z*(((z/(1*v_z)))**(2))))**(0.5))-m))**(2)))-1)))**(-1)))**(2))-v_z))**(0.5))-v_z)
5,0.0,32.0,21,False,False,(((v_z*((((((((((m/((m)**(0.5)))+(((m*(m-g))-1)+g)))**(2)))**(-1)))**(0.5)))**(-1))))**(2))
5,0.0,38.0,27,False,False,((((sin(((z/(((((m/(m*(((((z*m)-z))**(-1))-z))))**(0.5)))**(0.5)))-1))*1)*m)+m)-1)
5,0.0,35.0,24,False,False,((((z+((m*((((((v_z/((v_z/(v_z/(v_z*z)))+v_z)))**(0.5))-1))**(2)))-v_z))/z))**(0.5))
5,0.0,41.0,19,False,False,(((exp(cos((((((((log(1)-1))**(0.5)))**(-1)))**(0.5))))/(((1*(((((m*g))**(-1)))**(2))))**(0.5))))**(2))
5,0.0,35.0,25,False,True,(((1/(((g*((((g*((((((((m/z))**(2))+v_z)-z)+g))**(2)))-z)-m)-v_z)))**(0.5))))**(0.5))
5,0.0,32.0,21,False,False,((((exp((g*(log(1)*(v_z*((((((((m-1))**(2)))**(-1))-z))**(2))))))-z)/m))**(2))
5,0.0,28.0,20,False,True,((g-(cos((1*(1/1)))*g))*(z/(v_z*(((((m+v_z))**(-1)))**(0.5)))))
5,0.0,29.0,21,False,True,(g*(((((cos((1/(((1)**(2))-1)))*(m*((((((m)**(2)))**(-1))+g)-m))))**(2)))**(-1)))
5,0.0,37.0,20,False,True,(log(sin(((((exp(((((z/1)*(1/z)))**(0.5))))**(2)))**(-1))))*(z/(1*((m)**(-1)))))
5,0.0,33.0,20,False,True,(v_z/(((((((cos(1))**(2))+(1-1))/(z/(v_z*((((v_z)**(0.5)))**(0.5)))))-m))**(-1)))
5,0.0,36.0,23,False,True,(((((((((v_z-(((((g*((((((v_z/z))**(-1)))**(2))+z)))**(0.5)))**(-1)))-z)*g)*z)*m))**(0.5)))**(0.5))
5,0.0,32.0,21,False,True,(((exp(1)-cos(((m*1)*(m/((m)**(2))))))-1)/((((m)**(0.5))+m)-m))
5,0.0,27.0,25,False,True,((((((m-(((1*(((v_z+v_z)*((1*(g+1))-m))-v_z)))**(2)))*m))**(-1))+z)-v_z)
5,0.0,35.0,20,False,True,(((((z/(v_z*(log(sin(1))/1)))*(1/((((((((v_z)**(2)))**(-1)))**(0.5)))**(-1))))+g))**(-1))
5,0.0,35.0,20,False,True,((((((((m/((1/(((((((((((((v_z)**(2)))**(2)))**(-1))+z))**(0.5)))**(-1)))**(2)))-v_z)))**(0.5)))**(-1))-v_z))**(-1))
5,0.0,30.0,22,False,True,(((1/1)/exp((((((m/1)*(z*((m*((m)**(-1)))-v_z))))**(2))+m)))*z)
5,0.0,24.0,21,False,True,((((cos(((((v_z+(v_z-v_z))*1)*(v_z*(1*1)))+z))*z)*v_z))**(2))
5,0.0,35.0,25,False,True,(((cos(exp((v_z*(1*(((g*((v_z/((1/((1)**(2)))-v_z))+g)))**(2))))))/z)-g)+m)
5,0.0,43.0,24,False,True,((((((log(cos((m*((((((g*(((v_z/((1)**(-1))))**(-1))))**(0.5))+1))**(0.5)))))*1)/z)/v_z))**(0.5))+z)
5,0.0,37.0,21,False,True,(exp(((sin(log(1)))**(-1)))*((m-m)*(z*((((((((1/((1)**(0.5))))**(2)))**(2))+v_z))**(2)))))
5,0.0,31.0,23,False,True,((v_z-(((((v_z*(g*m))/(v_z*(((v_z*((g*1)+m)))**(0.5))))+g))**(0.5)))/v_z)
5,0.0,34.0,20,False,True,((((((v_z*(1/(((((v_z*(((z/(((((m/1))**(-1)))**(0.5))))**(2))))**(0.5)))**(-1))))+g))**(-1)))**(2))
5,0.0,28.0,20,False,True,((((g/((((v_z/z)/(1*(v_z*(v_z/(m/((v_z)**(-1))))))))**(-1))))**(-1))+g)
5,0.0,38.0,21,False,True,(1*(z/((((((1/v_z)*((z/(((((((((g*z))**(0.5)))**(0.5)))**(-1)))**(0.5)))+v_z)))**(-1)))**(0.5))))
5,0.0,40.0,26,False,True,((g/(1/((cos((v_z*((((((((((((1+m)+m))**(2))-g))**(0.5)))**(0.5))+1))**(0.5))))*v_z)*v_z)))-m)
5,0.0,34.0,22,False,True,(cos(((1/((log(((((g*(m*(v_z*(((v_z/1))**(2))))))**(2))-v_z)))**(0.5)))-v_z))*m)
5,0.0,28.0,20,False,True,(((v_z/z)/((((1*z)/(g/(v_z*(g/((((m)**(2)))**(2)))))))**(-1)))-z)
5,0.0,26.0,19,False,True,(((((m)**(-1))/(((m/(m/((g*z)+((v_z)**(2)))))+((v_z)**(2)))-v_z)))**(-1))
5,0.0,39.0,24,False,True,((cos(1)/(((((cos(1)+1))**(0.5))*((z/(((((((((g+g))**(2)))**(2)))**(-1)))**(0.5)))-v_z))+v_z))+g)
5,0.0,37.0,24,False,True,(sin(((((((((((z)**(-1))/(v_z/(((m*(v_z*(m-z))))**(0.5)))))**(-1)))**(0.5))+z)-g)+m))/1)
5,0.0,37.0,27,False,True,(((1/((((((1+1)/((((((((m*((v_z)**(-1))))**(0.5))+m))**(0.5))-m)-v_z))+v_z)+g)+g)-z)))**(-1))
5,0.0,39.0,24,False,True,((((sin((((1)**(0.5))*((((1)**(-1)))**(2))))*(1*((((g/((((m+v_z))**(-1))-m)))**(0.5))-g)))+v_z))**(0.5))
5,0.0,34.0,22,False,True,(((v_z*(sin((((m/m))**(2)))/(((g*(z/(((z/((m-m)-g)))**(2)))))**(0.5)))))**(-1))
5,0.0,46.0,20,False,True,(log(log(cos(log(((log(((1)**(-1))))**(2))))))*(v_z/(((v_z/(((((((v_z-m))**(0.5)))**(-1)))**(0.5))))**(-1))))
5,0.0,32.0,24,False,True,(log((1*(exp((1*((v_z*m)/((((((z*v_z)+m)-1)+m))**(2)))))-z)))*v_z)
5,0.0,30.0,22,False,False,((((((((((((((v_z*g)/(((((((g*m))**(-1)))**(2)))**(-1))))**(-1))-z)+v_z))**(-1)))**(2)))**(-1))+m)+v_z)
5,0.0,35.0,21,False,False,((((((((((z*(((v_z/(1/(((z*((v_z)**(0.5))))**(-1)))))**(0.5))))**(0.5)))**(-1))-1)+v_z)-m))**(2))
5,0.0,32.0,24,False,False,((((cos(((((((((1*1)/1)+(z*((z)**(-1))))-((v_z*v_z)-z)))**(2)))**(2)))/z))**(-1))+m)
5,0.0,32.0,21,False,False,(m/((z/((log(((1)**(0.5)))-1)-1))*((g/(((((v_z+g))**(-1)))**(2)))-g)))
5,0.0,31.0,22,False,False,(((z)**(-1))*(z*(((((((z)**(2))*(((((((z*(((m*z))**(2))))**(2)))**(-1)))**(0.5)))+m)-v_z))**(-1))))
5,0.0,32.0,23,False,False,(((cos((((((v_z-v_z)+(v_z-v_z))/v_z))**(-1)))*((((((g/v_z))**(-1)))**(0.5))-v_z))+g)+m)
5,0.0,37.0,24,False,False,(((((((((cos(((log(1))**(-1)))/(((((m*(1*(g*1))))**(0.5)))**(-1)))+z)-v_z))**(-1))+m))**(-1))+z)
5,0.0,35.0,23,False,False,(((1/(v_z/(v_z*(((((v_z*(1*(((((((((v_z-1))**(-1)))**(0.5)))**(-1))+z)-v_z))))**(-1)))**(0.5))))))**(2))
5,0.0,42.0,24,False,False,((((((((((((((1)**(2))/(((((((m*((((m)**(-1)))**(0.5))))**(0.5))+z)-v_z))**(0.5)))-1))**(2)))**(-1))+z))**(0.5))-g))**(2))
5,0.0,35.0,23,False,False,((((m*(((((((sin(((1)**(0.5)))/((((m*((((1*z))**(-1))+g)))**(2))+m)))**(2)))**(2)))**(-1))))**(-1))-v_z)
5,0.0,33.0,26,False,False,(((cos((m*((z*((((v_z+v_z)*(m/((((v_z+1)-g))**(0.5)))))**(-1)))-g)))-1)*g)*v_z)
5,0.0,25.0,22,False,False,(1*(cos((g*((m-(1*m))*((v_z*(m*(g-1)))-z))))/z))
5,0.0,30.0,24,False,False,((v_z*1)*(((((1*((((z*(1/((((v_z*z)-v_z))**(2))))+m))**(-1))))**(0.5))+v_z)-m))
5,0.0,36.0,19,False,False,((((exp((((((1)**(-1)))**(0.5))*sin(1)))-1))**(2))/(((v_z/(((((z*v_z))**(-1)))**(2))))**(0.5)))
5,0.0,32.0,24,False,True,(((z*(((((((((1/(v_z*(((1*(((1+v_z))**(-1))))**(0.5))))+v_z)+z)-m)-g))**(2)))**(2))))**(2))
5,0.0,34.0,19,False,True,(z*((((cos((((((z)**(-1))*z))**(0.5)))-1)*(g*(((((1*v_z))**(0.5)))**(0.5)))))**(0.5)))
5,0.0,36.0,22,False,True,(((((cos(1)*((exp((log(1)+cos(1))))**(2)))*v_z)/((g*(((v_z*z))**(-1)))-m)))**(-1))
5,0.0,26.0,21,False,True,(v_z*((((log((((v_z*(1-1))*v_z)*(v_z*(v_z*g)))))**(-1))/z)+m))
5,0.0,39.0,23,False,True,((((((sin((((((v_z)**(-1)))**(0.5))*((((m/((((((m*1))**(2)))**(2))-1)))**(2))+v_z))))**(0.5))/z)/m))**(-1))
5,0.0,37.0,21,False,True,((((exp(cos((exp(exp(((1*1)+1)))+(((z*(z*v_z)))**(0.5)))))/m))**(2))-z)
5,0.0,29.0,21,False,True,(((v_z*((((m*(v_z/(g*(v_z/(((v_z*(((v_z*m))**(-1))))**(2)))))))**(2))+m)))**(0.5))
5,0.0,37.0,19,False,True,(exp((1-(sin(((log(1))**(-1)))-1)))/(((z*(((m*((((v_z)**(0.5)))**(-1))))**(2))))**(0.5)))
5,0.0,30.0,19,False,True,(((((((cos(exp((((1+1))**(0.5)))))**(2))*1)*(z*(m*((z)**(-1))))))**(2))+v_z)
5,0.0,37.0,22,False,True,(((((cos(1)/log((g*(((v_z*(v_z/(((m*(m*z)))**(0.5)))))**(0.5)))))/g))**(2))-v_z)
5,0.0,35.0,21,False,True,((((((exp((((((1-(1-1)))**(2)))**(2)))/v_z)*(z*((((z/g)+z))**(2)))))**(0.5)))**(0.5))
5,0.0,30.0,22,False,True,((v_z-((((((((1*((1*v_z)/(((z*(((z)**(-1))+1)))**(-1))))+v_z))**(2)))**(-1)))**(0.5)))*g)
5,0.0,38.0,24,False,True,(((((((v_z*(((cos(1)/(m/((((g*((1*v_z)-1)))**(0.5))+z))))**(0.5))))**(2))-z)+z))**(0.5))
5,0.0,33.0,22,False,False,(m*((((((cos((1-1)))**(-1))+((1)**(2))))**(0.5))*((v_z/((((m)**(0.5))+m)-z))-z)))
5,0.0,33.0,23,False,False,(((((((log((((v_z*(z*(1/((((v_z*((m*z)+g)))**(2))-m)))))**(-1)))/g))**(-1)))**(2)))**(-1))
5,0.0,28.0,22,False,False,(sin((g*(((((z-((z-z)-z)))**(-1))*((((1/v_z)+1))**(2)))+1)))/z)
5,0.0,35.0,24,False,False,(((((sin(((exp(((1)**(-1)))*m)*(((1/(((g-1)-z)+g)))**(0.5))))*g))**(2))+m)-g)
5,0.0,33.0,21,False,False,((((((g/((((cos((1*1)))**(-1))*v_z)/((((v_z/((z)**(2))))**(2))+m))))**(0.5))+g))**(-1))
5,0.0,40.0,27,False,False,((log(1)/((((((((((v_z)**(2))/((((z*((((1/m))**(-1))-z)))**(2))+v_z))+1))**(2))-m)+v_z))**(0.5)))+z)
5,0.0,29.0,18,False,False,(((cos((((((1)**(2))/(((1+1))**(2))))**(0.5)))*m)*((((((v_z)**(-1)))**(2)))**(-1)))+v_z)
5,0.0,31.0,21,False,False,(((1)**(2))/((((((((((g/1)/(v_z/(m*(1*v_z)))))**(0.5)))**(-1))+v_z))**(2))+z))
5,0.0,32.0,23,False,False,((((((((((z/(v_z*(((1*(v_z*(((g*((1)**(0.5))))**(-1))))-m)-1))))**(-1))+g))**(2)))**(2)))**(-1))
5,0.0,35.0,23,False,False,(g/(((((((((((g*(v_z/((((((((((v_z)**(2))+v_z))**(2))-m))**(2)))**(2))))+v_z))**(-1)))**(2)))**(2))-v_z))**(0.5)))
5,0.0,36.0,25,False,False,((((((((m*((1/(1*((((((((((v_z)**(2)))**(-1)))**(0.5))-v_z))**(2))-v_z)))-m)))**(2))-m))**(0.5))-v_z)+z)
5,0.0,39.0,22,False,False,(cos(((log((log(1)+1))/g)*((((v_z*(1/(((v_z/m))**(0.5))))-z))**(0.5))))*z)
5,0.0,32.0,20,False,False,(((((((((((cos((z/z))*1))**(-1))/v_z)/1)+(((v_z)**(-1))+v_z)))**(0.5))/v_z))**(-1))
5,0.0,31.0,23,False,False,(((((((((1)**(0.5))+1)/1)*z))**(-1))/(m/(z/(((m-g)-z)-g))))+v_z)
5,0.0,38.0,23,False,False,(z/(((((log((1-1))/(((g/((((((m*((1)**(0.5))))**(2))+v_z))**(2))))**(-1))))**(0.5))+g)-v_z))
5,0.0,41.0,22,False,False,((((cos(log(1))*(((v_z)**(2))/((((((((((((g*(z-z)))**(0.5))-v_z))**(0.5)))**(-1)))**(0.5)))**(-1))))-m))**(-1))
5,0.0,34.0,26,False,False,(((((((m/((g)**(2)))*(v_z/v_z))/(((((((v_z*m)-g)+m))**(-1))-v_z)-g))-1))**(0.5))-v_z)
5,0.0,34.0,21,False,False,(v_z*(((((((((log(log(1)))**(-1))-1))**(-1))*((((v_z*m))**(0.5))+(g/m))))**(2))-g))
5,0.0,41.0,20,False,False,(exp(((1/exp(cos(1)))*cos((m/m))))/(((1*(((((m/v_z))**(0.5)))**(0.5))))**(2)))
5,0.0,35.0,18,False,False,((((((v_z)**(-1))*((g)**(0.5))))**(2))/(((1*((((((z/((1)**(-1))))**(0.5)))**(0.5))-z)))**(0.5)))
5,0.0,30.0,21,False,False,(sin(exp((v_z*(((((((v_z)**(2))/v_z)*1)-v_z))**(-1)))))*(1/(v_z*(v_z*1))))
5,0.0,28.0,20,False,False,(((1*(((((((g+(((((g)**(-1))-(v_z/(v_z*g))))**(-1)))*1))**(0.5))+z))**(-1))))**(2))
5,0.0,41.0,18,False,False,((((((((((v_z*(((g)**(0.5))*((((((((((((v_z)**(0.5)))**(-1)))**(2)))**(-1)))**(0.5)))**(0.5)))))**(0.5))-m))**(2)))**(-1)))**(0.5))
5,0.0,32.0,22,False,False,(((((((v_z*(v_z*((1/((((((m*((v_z)**(2)))-1)+m)-1))**(-1)))+z))))**(0.5)))**(-1)))**(0.5))
5,0.0,28.0,20,False,False,((((((1+sin(exp((1*1)))))**(-1))*(z*((((z*(z*g)))**(-1))+z))))**(2))
5,0.0,36.0,20,False,False,((((sin((log(((z/z)+1))/log(1)))/(((v_z/(z*v_z)))**(-1))))**(0.5))+v_z)
5,0.0,31.0,22,False,False,((((log(1)*g))**(-1))*((m/(m/(v_z*((g/(1/((z)**(2))))+z))))+1))
5,0.0,39.0,25,False,False,((((((((((((((((g*((((((v_z*((v_z)**(0.5))))**(-1)))**(2))+z))+v_z)+v_z))**(0.5))-z))**(2)))**(2))+1))**(0.5))-1))**(2))
5,0.0,34.0,22,False,False,((((cos(log((((1)**(-1))*(1/((1)**(-1)))))))**(-1))/((((v_z*(((v_z)**(2))+g))+z))**(-1)))+g)
5,0.0,26.0,21,False,False,(v_z*((((((v_z/(1*v_z))-1)*(v_z*(z*(z*((g)**(-1))))))+g))**(0.5)))
5,0.0,39.0,23,False,False,(((m/((exp(sin(((((1)**(2)))**(2))))*1)*((((((((((1*g))**(-1))-z)-g)+v_z))**(0.5)))**(-1)))))**(0.5))
5,0.0,32.0,23,False,False,((((((exp(((cos(((1)**(2))))**(-1)))*((((1+1)*(v_z*(v_z-g)))-v_z)-v_z)))**(-1))-z))**(2))
5,0.0,37.0,20,False,False,((log(((((log(cos(((log(1))**(-1))))-(1+1))-(((v_z/v_z))**(-1))))**(0.5)))+g)*v_z)
5,0.0,38.0,20,False,False,(((sin((log((exp(1)/1))*(g*((g)**(-1)))))+1)/((((((v_z)**(-1)))**(0.5)))**(0.5)))+m)
5,0.44899297898462237,20.0,14,True,True,(z/(((log((((1)**(2))*1))*(1*(g*m))))**(-1)))
5,0.0,29.0,25,False,False,(v_z*(((1)**(-1))*(((((v_z*(((((((v_z*((z*v_z)-z))+z)+g))**(-1)))**(2)))+z)+g))**(2))))
5,0.0,39.0,23,False,False,(((((log((sin(((((((v_z+v_z)*(((v_z*(((m*(1/1)))**(-1))))**(0.5))))**(2)))**(2)))+1)))**(2))*v_z))**(0.5))
5,0.0,39.0,20,False,False,(((log(log(cos((1-log(log((m*(v_z*(z/(g/((v_z)**(-1))))))))))))/z))**(-1))
5,0.0,41.0,19,False,False,(((1*(sin((1-log(((((1)**(0.5)))**(0.5)))))*(((((m/(((z*z))**(2))))**(0.5)))**(0.5)))))**(0.5))
5,0.0,33.0,23,False,False,((((1/m)*(exp(1)/((((((1)**(2))*(((m*((((z-m)+g))**(2))))**(2)))+g))**(-1)))))**(-1))
5,0.0,31.0,25,False,False,((log(1)/((((((m/((g*(z*(z*(m*1))))-g))-v_z)+v_z))**(-1))+1))-g)
5,0.0,42.0,21,False,False,(m*((exp(((log(cos(log(log(1)))))**(2)))*(((1*(1*(v_z*((z)**(0.5))))))**(0.5)))-m))
5,0.0,30.0,21,False,False,(((((((z-(((((((g*(m/(v_z*(g/((1)**(-1)))))))**(-1)))**(2)))**(-1))))**(2)))**(2))/v_z)*v_z)
5,0.0,28.0,20,False,False,(1*(z*(((v_z*(((1)**(-1))*(z*(v_z*(((((1/((v_z)**(0.5))))**(-1)))**(2)))))))**(2))))
5,0.0,41.0,21,False,False,((((((((v_z)**(2)))**(2))/1)/(((((((((((((((((m*v_z)+z))**(0.5)))**(0.5)))**(0.5)))**(-1)))**(0.5)))**(-1))+m))**(-1))))**(2))
5,0.0,32.0,21,False,False,(log((((((1)**(-1))+sin((((g)**(-1))/((g)**(-1)))))/1)*1))*((((v_z*z)-z))**(2)))
5,0.0,33.0,24,False,False,(sin((g*(((((((((g*(m/((v_z/(((1/v_z))**(-1)))-v_z))))**(-1))-1))**(-1))+v_z))**(2))))*v_z)
5,0.0,38.0,21,False,False,(((log((1+((((((((cos(((1)**(0.5))))**(-1)))**(2)))**(-1)))**(2)))))**(2))*((z/(((((g/1))**(-1)))**(2)))-v_z))
5,0.0,34.0,25,False,False,((((((((((((1)**(-1)))**(2))*(((1*(m/(((((v_z)**(-1))-v_z))**(-1)))))**(-1)))-m)-v_z)-v_z)-m)-1))**(0.5))
5,0.0,29.0,22,False,False,((((1)**(-1))/(((((m+m))**(2))/1)-(m/((v_z*(((g)**(-1))-v_z))-m))))/v_z)
5,0.0,30.0,22,False,False,(g/((((sin(1)*(1/(1*(m*((((m*((((g)**(2)))**(-1))))**(2))-v_z))))))**(2))+g))
5,0.0,40.0,22,False,False,(1/((((cos((exp((1+1))*((exp((((((exp(((g)**(-1))))**(2))-m))**(-1))))**(-1)))))**(2))*v_z)/m))
5,0.0,41.0,24,False,False,((((((((((cos(exp(1))/v_z)/(z/((m*((g*1)-m))+m))))**(0.5))-g)+z))**(0.5)))**(0.5))
5,0.0,24.0,18,False,False,((((sin(1)+(((z/z))**(2)))*(1*(g/(m*(1*z))))))**(2))
5,0.0,32.0,22,False,False,(((((1*(((((((((1-1)*(((g/(z*v_z)))**(2)))+z))**(-1)))**(0.5))+m)-v_z)))**(0.5)))**(-1))
5,0.0,37.0,22,False,False,(((((m)**(0.5))/(m*(cos(1)/((((g/(z*((((v_z*z)-v_z))**(-1)))))**(0.5))+g)))))**(0.5))
5,0.0,27.0,20,False,False,((((v_z*cos(1))*((cos(1)+1)/((m*(v_z/(m*m)))-v_z))))**(2))
5,0.0,34.0,22,False,False,((((((m)**(0.5))/((((((((((v_z/(g*(v_z/1)))-z))**(-1))-z))**(-1))+m))**(0.5)))-z))**(2))
5,0.0,40.0,24,False,False,((((((((((g/1))**(2))/(((((((((m/(((v_z+v_z))**(2))))**(0.5)))**(0.5))-v_z)+z))**(-1))))**(0.5))+g)-1))**(2))
5,0.0,33.0,25,False,False,((((((((((((z*((m/(((1/((((v_z*g))**(-1))+1)))**(2)))+v_z)))**(2))-1)-g))**(2)))**(-1))+v_z))**(-1))
5,0.0,35.0,23,False,False,((cos(((m*((v_z)**(0.5)))*(m*(((1/(1*((((m/1)+v_z))**(0.5)))))**(-1)))))-z)/v_z)
5,0.0,35.0,21,False,False,((cos(((1)**(2)))/(log(((1+1)+(((cos((v_z/v_z)))**(2))-((v_z)**(0.5)))))*m))+v_z)
5,0.0,27.0,22,False,False,(sin((((((v_z+v_z)+(g*(g*(((((v_z*z)+v_z)+v_z))**(2)))))*v_z))**(-1)))/m)
5,0.0,29.0,20,False,False,(((v_z*(((g/((((v_z/(z/(m/(((1*((z)**(-1))))**(2))))))**(-1))-z)))**(-1))))**(-1))
5,0.0,33.0,24,False,False,(((((((v_z+(1*(1/((g*(((v_z/((1)**(-1))))**(0.5)))-g))))*g)+m))**(0.5))+z)+g)
5,0.0,37.0,22,False,False,((g*exp(exp((1-log(cos((z*(((((g/((((g+g))**(-1))+1)))**(2)))**(2)))))))))*1)
5,0.0,33.0,26,False,False,((v_z*((((((((m*(z*(((((((((1)**(2))-g))**(-1))-z))**(0.5))+z)))+v_z)+z))**(2))-g))**(2)))-v_z)
5,0.0,43.0,23,False,False,(((((((((((((((m*((((((((((((((m)**(0.5)))**(-1)))**(2))-v_z))**(2))-1)-m)+z))**(2))))**(-1)))**(0.5)))**(-1)))**(2)))**(-1)))**(0.5)))**(0.5))
5,0.0,33.0,21,False,False,(((m*(g*(((((g)**(-1))*(((m/(((((g/((m+v_z)+g)))**(2)))**(2))))**(0.5))))**(-1)))))**(0.5))
5,0.0,37.0,22,False,False,(((exp(((exp(((((g)**(-1))*m)*((((v_z/((m*((1)**(0.5)))+z))-z))**(2)))))**(-1)))/g))**(2))
5,0.0,30.0,21,False,False,((((1*((((((((z/(((((v_z*((1)**(0.5))))**(-1)))**(2))))**(-1))+v_z)+v_z)+v_z))**(2))))**(-1))-v_z)
5,0.0,41.0,22,False,False,(((((exp(exp((((1)**(-1))+1)))/((((((((g/((((m*1)-g))**(0.5))))**(-1))-z))**(2)))**(2))))**(-1)))**(0.5))
5,0.0,42.0,23,False,False,((((((((cos(exp((v_z*((v_z)**(-1)))))/1)/((((((((z*z))**(0.5)))**(0.5))+1))**(2))))**(0.5))+1))**(-1))+m)
5,0.0,35.0,26,False,False,(((g)**(2))/(v_z*((((((((((((((z*((m/1)+v_z)))**(2)))**(2))+v_z))**(2))-1))**(0.5))+m)+z)+g)))
5,0.0,33.0,19,False,False,((((((cos((((log(1)/1))**(2)))*m)/(((((((z/(1*z)))**(-1)))**(2)))**(2))))**(2)))**(-1))
5,0.0,32.0,22,False,False,((((cos((v_z*(v_z/(1/(1*((((((((v_z*v_z))**(-1))-m))**(2)))**(2)))))))*z)+v_z))**(0.5))
5,0.0,32.0,22,False,False,(g*(1/(((((((z/(m*(g*((z/((z)**(0.5)))+g))))-v_z))**(0.5)))**(-1))-m)))
5,0.0,41.0,23,False,False,((((((1)**(0.5))+(exp((((g)**(0.5))*((((((1*(((((v_z-v_z))**(-1)))**(0.5))))**(-1)))**(2))+1)))+m))*v_z))**(0.5))
